*N2O emissions output file

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:19:28
!              |---------------------------------- Cumulative ---------------------------------|---------------------------------- Daily --------------------------------------|
!               N2Oemit  N2emit  NOemit     CO2   Denit  Nitrif   N2O-denit+nit      N2      NO N2Oemit  N2emit  NOemit     CO2   Denit  Nitrif   N2O-denit+nit      N2      NO   Denitrification (g[N]/ha) by soil depth (cm):                           Nitrification (g[N]/ha) by soil depth (cm):                             N2O flux (g[N]/ha) by soil depth (cm):                                  N2 flux (g[N]/ha) by soil depth (cm):                                   NO flux (g[N]/ha) by soil depth (cm):
!                 kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90
@YEAR DOY   DAS   N2OEC    N2EC    NOEC   CO2TC    NDNC    NITC   N2ODC   N2ONC   N2FLC   NOFLC   N2OED    N2ED    NOED   CO2TD    NDND   NITRD   N2ODD   N2OND   N2FLD   NOFLD   NDN1D   NDN2D   NDN3D   NDN4D   NDN5D   NDN6D   NDN7D   NDN8D   NDN9D   NIT1D   NIT2D   NIT3D   NIT4D   NIT5D   NIT6D   NIT7D   NIT8D   NIT9D   N2O1D   N2O2D   N2O3D   N2O4D   N2O5D   N2O6D   N2O7D   N2O8D   N2O9D   N2F1D   N2F2D   N2F3D   N2F4D   N2F5D   N2F6D   N2F7D   N2F8D   N2F9D   NOF1D   NOF2D   NOF3D   NOF4D   NOF5D   NOF6D   NOF7D   NOF8D   NOF9D   
 2015 154     7    0.00    0.00    0.00      39    0.02    14.6   0.000   0.015   0.016   0.004     0.4     0.6     0.1    5504     0.0    3560    0.00    3.56    0.00    1.24     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   2584.    184.    165.    141.    112.     94.     94.     93.     93.     2.6     0.2     0.2     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0
 2015 155     8    0.00    0.00    0.00      44    0.02    17.7   0.000   0.018   0.016   0.006     0.5     0.5     0.1    5569     0.0    3115    0.00    3.12    0.00    1.08     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   2210.    168.    151.    129.    104.     88.     88.     88.     88.     2.2     0.2     0.2     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 156     9    0.00    0.00    0.00      50    0.02    18.6   0.000   0.019   0.016   0.006     0.0     0.0     0.0    5348     0.0     855    0.00    0.86    0.00    0.19     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    353.     24.     25.     31.     94.     82.     82.     82.     82.     0.4     0.0     0.0     0.0     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 157    10    0.00    0.00    0.00      55    0.02    19.6   0.000   0.020   0.016   0.006     0.1     0.1     0.0    5415     0.0    1022    0.00    1.02    0.00    0.22     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    527.     36.     39.     37.     85.     74.     75.     75.     75.     0.5     0.0     0.0     0.0     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 158    11    0.00    0.00    0.00      61    0.02    20.7   0.000   0.021   0.016   0.006     0.2     0.2     0.1    5371     0.0    1119    0.00    1.12    0.00    0.27     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    625.     45.     48.     42.     79.     70.     70.     70.     70.     0.6     0.0     0.0     0.0     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 159    12    0.00    0.00    0.00      66    0.02    21.9   0.000   0.023   0.016   0.007     0.4     0.3     0.1    5326     0.0    1224    0.00    1.22    0.00    0.35     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    665.     51.     55.    116.     73.     66.     66.     66.     66.     0.7     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 160    13    0.00    0.00    0.00      71    0.03    23.3   0.001   0.024   0.026   0.007     0.5     0.8     0.2    5325    10.2    1316    0.13    1.32   10.11    0.46     8.1     0.0     2.1     0.0     0.0     0.0     0.0     0.0     0.0    674.    151.     60.    106.     70.     64.     64.     64.     64.     0.8     0.2     0.1     0.1     0.1     0.1     0.1     0.1     0.1     8.0     0.0     2.1     0.0     0.0     0.0     0.0     0.0     0.0     0.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 161    14    0.00    0.00    0.00      76    0.27    23.9   0.003   0.024   0.266   0.007     0.0     0.3     0.0    5182   242.4     600    2.12    0.60  240.27    0.44   151.7     0.0    90.7     0.0     0.0     0.0     0.0     0.0     0.0    257.     23.     26.     20.     24.     62.     62.     62.     62.     1.6     0.0     0.8     0.0     0.0     0.1     0.1     0.1     0.1   150.4     0.0    89.9     0.0     0.0     0.0     0.0     0.0     0.0     0.2     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0
 2015 162    15    0.00    0.01    0.00      82    0.42    24.6   0.004   0.025   0.416   0.008     0.1     2.4     0.0    5333   151.7     754    1.51    0.75  150.16    0.42    97.6     0.0    54.1     0.0     0.0     0.0     0.0     0.0     0.0    384.     34.     40.     28.     27.     60.     60.     60.     60.     1.4     0.0     0.6     0.0     0.0     0.1     0.1     0.1     0.1    96.6     0.0    53.6     0.0     0.0     0.0     0.0     0.0     0.0     0.2     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0
 2015 163    16    0.00    0.01    0.00      87    0.50    25.5   0.005   0.026   0.500   0.008     0.3     6.9     0.1    5347    84.8     908    0.95    0.91   83.84    0.43    56.1     0.0    28.7     0.0     0.0     0.0     0.0     0.0     0.0    468.     44.     52.     35.     75.     59.     59.     59.     59.     1.1     0.0     0.4     0.0     0.1     0.1     0.1     0.1     0.1    55.4     0.0    28.4     0.0     0.0     0.0     0.0     0.0     0.0     0.2     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0
 2015 164    17    0.00    0.02    0.00      92    0.54    29.2   0.006   0.030   0.537   0.010     0.7    12.1     0.2    5343    37.8    3680    0.46    3.68   37.30    1.19    25.5     0.0    12.2     0.0     0.0     0.0     0.0     0.0     0.0   3230.     51.     59.     40.     71.     57.     57.     57.     57.     3.6     0.1     0.2     0.0     0.1     0.1     0.1     0.1     0.1    25.2     0.0    12.1     0.0     0.0     0.0     0.0     0.0     0.0     1.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0
 2015 165    18    0.00    0.04    0.00      98    0.55    33.2   0.006   0.034   0.539   0.011     1.0    16.1     0.3    5368     2.3    4007    0.03    4.01    2.26    1.42     1.6     0.0     0.7     0.0     0.0     0.0     0.0     0.0     0.0   3386.    151.     65.    111.     68.     57.     57.     57.     57.     3.4     0.2     0.1     0.1     0.1     0.1     0.1     0.1     0.1     1.5     0.0     0.7     0.0     0.0     0.0     0.0     0.0     0.0     1.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 166    19    0.00    0.04    0.00     103    0.83    34.8   0.008   0.035   0.821   0.012     0.0     0.8     0.0    5214   284.4    1586    2.49    1.59  281.86    0.64   190.3     0.0    94.0     0.0     0.0     0.0     0.0     0.0     0.0   1266.     23.     28.     22.     24.     56.     56.     56.     56.     2.9     0.0     0.8     0.0     0.0     0.1     0.1     0.1     0.1   188.7     0.0    93.2     0.0     0.0     0.0     0.0     0.0     0.0     0.4     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0
 2015 167    20    0.01    0.05    0.00     109    1.01    37.2   0.010   0.038   0.996   0.012     0.3     6.5     0.1    5475   176.1    2424    1.79    2.42  174.30    0.79   121.9     0.0    54.2     0.0     0.0     0.0     0.0     0.0     0.0   2010.     39.     45.     31.     72.     57.     56.     56.     56.     3.3     0.0     0.6     0.0     0.1     0.1     0.1     0.1     0.1   120.6     0.0    53.7     0.0     0.0     0.0     0.0     0.0     0.0     0.6     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0
 2015 168    21    0.01    0.06    0.00     114    1.11    40.0   0.011   0.041   1.096   0.013     0.7    16.2     0.2    5482   101.8    2806    1.16    2.81  100.62    0.93    73.6     0.0    28.2     0.0     0.0     0.0     0.0     0.0     0.0   2369.     50.     57.     38.     69.     56.     56.     56.     56.     3.2     0.0     0.4     0.0     0.1     0.1     0.1     0.1     0.1    72.7     0.0    27.9     0.0     0.0     0.0     0.0     0.0     0.0     0.7     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0
 2015 169    22    0.01    0.09    0.00     120    1.16    43.0   0.012   0.044   1.144   0.014     1.2    26.1     0.3    5496    48.0    2953    0.59    2.95   47.46    1.04    35.8     0.0    12.3     0.0     0.0     0.0     0.0     0.0     0.0   2503.     56.     64.     43.     66.     55.     55.     55.     55.     3.0     0.1     0.2     0.0     0.1     0.1     0.1     0.1     0.1    35.3     0.0    12.1     0.0     0.0     0.0     0.0     0.0     0.0     0.9     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0
 2015 170    23    0.01    0.12    0.00     125    1.16    48.6   0.012   0.049   1.144   0.016     1.8    34.2     0.5    5493     0.3    5612    0.00    5.61    0.30    2.02     0.0     0.0     0.3     0.0     0.0     0.0     0.0     0.0     0.0   4981.    163.     68.    117.     64.     55.     55.     55.     54.     5.0     0.2     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.3     0.0     0.0     0.0     0.0     0.0     0.0     1.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 171    24    0.01    0.16    0.00     130    1.16    53.3   0.012   0.054   1.144   0.018     1.9    32.6     0.5    5434     0.0    4701    0.00    4.70    0.00    1.68     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   4027.    144.    151.    105.     61.     53.     53.     53.     53.     4.0     0.1     0.2     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 172    25    0.01    0.19    0.00     136    1.16    57.1   0.012   0.058   1.144   0.019     2.0    31.1     0.6    5281     0.0    3793    0.00    3.79    0.00    1.35     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   3184.    125.    130.     92.     57.     51.     51.     51.     51.     3.2     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 173    26    0.01    0.22    0.00     141    1.16    60.2   0.012   0.061   1.144   0.020     2.0    29.6     0.6    5114     0.0    3090    0.00    3.09    0.00    1.10     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   2538.    109.    114.     82.     53.     49.     49.     49.     49.     2.5     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 174    27    0.01    0.22    0.00     146    1.16    61.0   0.012   0.062   1.144   0.021     0.1     0.8     0.0    4878     0.0     775    0.00    0.77    0.00    0.16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    405.     16.     39.     74.     51.     47.     47.     47.     47.     0.4     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 175    28    0.02    0.22    0.00     151    1.16    61.9   0.012   0.063   1.144   0.021     0.4     5.8     0.1    4892     0.0     991    0.00    0.99    0.00    0.22     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    620.     26.     43.     69.     49.     46.     46.     46.     46.     0.6     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 176    29    0.02    0.24    0.00     155    1.16    63.1   0.012   0.064   1.144   0.021     1.0    13.5     0.3    4816     0.0    1145    0.00    1.14    0.00    0.29     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    719.     32.    100.     64.     48.     45.     45.     45.     45.     0.7     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 177    30    0.02    0.26    0.00     160    1.16    64.4   0.012   0.065   1.144   0.022     1.7    23.8     0.5    4862     0.0    1294    0.00    1.29    0.00    0.41     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    797.    108.     95.     63.     48.     46.     46.     46.     46.     0.8     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 178    31    0.02    0.26    0.00     165    1.40    64.9   0.014   0.066   1.386   0.022     0.1     1.4     0.0    4703   244.0     533    2.16    0.53  241.87    0.42   244.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    318.     17.     17.     10.     15.     18.     46.     46.     46.     2.5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   241.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 179    32    0.02    0.27    0.01     170    1.54    65.7   0.015   0.066   1.524   0.022     0.5    10.0     0.1    4823   140.0     740    1.45    0.74  138.57    0.42   140.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    467.     26.     27.     16.     18.     49.     45.     46.     46.     1.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   138.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 180    33    0.02    0.30    0.01     175    1.61    66.5   0.016   0.067   1.592   0.023     1.1    25.0     0.3    4758    68.7     826    0.81    0.83   67.93    0.40    68.7     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    535.     33.     34.     21.     20.     48.     45.     45.     45.     1.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    67.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 181    34    0.02    0.34    0.01     179    1.62    67.5   0.016   0.068   1.604   0.023     1.9    43.3     0.5    4767    11.8     992    0.16    0.99   11.66    0.37    11.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    575.    110.     40.     25.     58.     48.     45.     45.     45.     0.7     0.1     0.0     0.0     0.1     0.0     0.0     0.0     0.0    11.7     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 182    35    0.02    0.34    0.01     184    1.99    67.9   0.019   0.069   1.970   0.024     0.1     2.4     0.0    4624   369.1     457    3.26    0.46  365.83    0.58   182.5     0.0   107.3    79.3     0.0     0.0     0.0     0.0     0.0    233.     18.     20.     14.     19.     18.     45.     45.     45.     1.9     0.0     1.0     0.7     0.0     0.0     0.0     0.0     0.0   180.9     0.0   106.3    78.6     0.0     0.0     0.0     0.0     0.0     0.3     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0
 2015 183    36    0.02    0.36    0.01     189    2.20    68.6   0.022   0.069   2.178   0.024     0.6    15.2     0.1    4876   210.6     655    2.13    0.65  208.45    0.53   102.9     0.0    60.6    47.1     0.0     0.0     0.0     0.0     0.0    357.     29.     32.     21.     23.     53.     46.     47.     47.     1.4     0.0     0.6     0.5     0.0     0.1     0.0     0.0     0.0   101.8     0.0    60.0    46.7     0.0     0.0     0.0     0.0     0.0     0.3     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0
 2015 184    37    0.02    0.40    0.01     194    2.30    71.3   0.023   0.072   2.277   0.025     1.4    36.6     0.4    5012    99.4    2674    1.12    2.67   98.26    0.97    45.4     0.0    28.6    25.4     0.0     0.0     0.0     0.0     0.0   2340.     39.     43.     28.     26.     54.     48.     48.     48.     2.9     0.0     0.4     0.3     0.0     0.1     0.0     0.0     0.0    44.9     0.0    28.2    25.2     0.0     0.0     0.0     0.0     0.0     0.8     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0
 2015 185    38    0.02    0.40    0.01     199    2.58    72.7   0.025   0.073   2.551   0.026     0.1     3.5     0.0    5051   276.7    1418    2.59    1.42  274.15    0.68   185.8     0.0    60.2    30.7     0.0     0.0     0.0     0.0     0.0   1100.     22.     37.     29.     27.     55.     50.     50.     50.     2.8     0.0     0.6     0.3     0.0     0.1     0.0     0.0     0.0   184.1     0.0    59.6    30.4     0.0     0.0     0.0     0.0     0.0     0.4     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0
 2015 186    39    0.02    0.42    0.01     204    2.78    74.6   0.027   0.075   2.751   0.027     0.7    21.7     0.2    5232   202.0    1951    2.11    1.95  199.85    0.83   101.2    59.5    26.5    14.5     0.3     0.0     0.0     0.0     0.0   1590.     40.     49.     34.     30.     55.     51.     51.     51.     2.7     0.6     0.3     0.2     0.0     0.1     0.1     0.1     0.1   100.2    58.9    26.2    14.3     0.3     0.0     0.0     0.0     0.0     0.5     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0
 2015 187    40    0.03    0.47    0.01     209    2.85    76.9   0.028   0.078   2.824   0.028     1.7    49.3     0.4    5283    74.0    2285    0.86    2.28   73.11    0.86    42.1    18.5     8.5     4.9     0.0     0.0     0.0     0.0     0.0   1847.     51.     56.     38.     83.     55.     51.     51.     51.     2.4     0.2     0.2     0.1     0.1     0.1     0.1     0.1     0.1    41.6    18.3     8.4     4.8     0.0     0.0     0.0     0.0     0.0     0.7     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0
